"","x"
"395",9.77634290706021
"396",6.81764810664199
"397",3.38964928995741
"398",7.84771174907659
"399",8.07691605504493
"400",5.76208996619859
"401",5.50863165319569
"402",8.3309232720527
"403",11.2973306851047
"404",6.41513112107016
"405",9.13476141436424
"406",6.36548783763751
"407",9.53073651292779
"408",6.8597816653726
"409",7.69317028535372
"410",7.53231090539282
"411",5.57197710085563
"412",8.01070290788203
"413",6.39744779516607
"414",7.63183794903214
"415",6.61121148060954
"416",5.78729314385173
"417",7.05777783808471
"418",7.39737996372336
"419",7.09651026535545
"420",8.45059599629832
"421",7.51789692016179
"422",7.20510968312891
"423",7.09188371832672
"424",6.78899171916253
"425",6.21046630188037
"426",6.54442195370097
"427",6.0231223457515
"428",8.62131741233489
"429",8.20182276574742
"430",8.46672158256788
"431",7.68471422168558
"432",7.89398106619921
"433",9.20428964284539
"434",8.85330855149808
"435",12.1072528347713
"436",7.08510614031528
"437",7.82006337938101
"438",6.6106482596235
"439",8.73272228544009
"440",7.11812239777664
"441",5.44037801443165
"442",7.40900352388134
"443",6.11335853854854
"444",8.89463922292836
"445",9.38356772877205
"446",8.17440174190536
"447",9.87661190708491
"448",7.31026309698968
"449",7.16418068797408
"450",8.61394920160962
"451",9.99575060709414
"452",9.41400113090092
"453",11.0505826970814
"454",5.13246161256634
"455",7.01974705749942
"456",6.38533178821508
"457",8.28298111555939
"458",5.45918971802771
"459",7.55443578414762
"460",5.80895897564872
"461",10.4846809901891
"462",5.96466085141783
"463",9.03733853717736
"464",6.3003914280565
"465",6.18903908509686
