"","x"
"1145",30392.3260391389
"1146",12971.2561726839
"1147",29132.6394771893
"1148",18003.623166197
"1149",30636.1362312633
"1150",23123.9705568954
"1151",16820.4986608814
"1152",33282.744123713
"1153",21708.1172631695
"1154",19911.7582454549
"1155",25231.755157677
"1156",17115.7465999865
"1157",21852.2039310066
"1158",28389.9203316817
"1159",25846.2738447051
"1160",21179.0478157181
"1161",19642.3673281548
"1162",21471.7161620026
"1163",26938.5619123722
"1164",18683.7041074472
"1165",24825.9576907922
"1166",12145.6365271593
"1167",25630.8547400923
"1168",17488.578453739
"1169",21110.9183912384
"1170",23115.9765730571
"1171",22639.7971178758
"1172",8338.13199627563
"1173",35766.3899350706
"1174",22519.0660797548
"1175",24263.4736858071
"1176",16864.2496660682
"1177",23641.2444852941
"1178",22153.5186945206
"1179",24592.3957029108
"1180",12851.2621891002
"1181",18498.2579151321
"1182",21277.6856178653
"1183",18456.0966290813
"1184",13681.838098412
"1185",20163.3809178662
"1186",17678.2956653404
"1187",15097.4407292399
"1188",26751.0101725707
"1189",22085.9587784591
"1190",26186.3362955913
"1191",23226.1635061342
"1192",15203.6341154471
"1193",14622.3541705503
"1194",16323.0613285184
"1195",9119.23170470613
"1196",14560.1153810497
"1197",30497.2288902654
"1198",28972.1736531297
"1199",22972.4645608617
"1200",20650.434629976
"1201",16804.1019432364
"1202",29474.9837219716
"1203",38806.2435393697
"1204",38101.5133616197
"1205",23062.4911282733
"1206",24850.1006604674
"1207",14771.1850413203
"1208",23360.0909203684
"1209",44309.0387583401
"1210",40406.4639959559
"1211",14194.0451056644
"1212",20961.5292475338
"1213",25738.7749125078
"1214",28079.9900814647
"1215",26215.7952833619
"1216",17952.8310217498
"1217",16937.9346417686
"1218",25433.2754564976
"1219",23789.2813715922
"1220",28196.8635110703
"1221",11456.6375910991
"1222",24311.0480406123
"1223",31933.4771957508
"1224",23638.5566529882
"1225",15738.3848512785
"1226",20212.759883004
"1227",23494.7094568332
"1228",15067.7880361227
"1229",16920.4282538471
"1230",28468.4143657364
"1231",19932.9235128824
"1232",26920.913904637
"1233",15421.5773162684
"1234",34603.7453839501
"1235",21277.2203153666
"1236",13900.7148320055
"1237",21689.2441913392
"1238",20163.2179172613
"1239",30605.4381625969
"1240",42297.5419317488
"1241",23088.5295652146
"1242",36312.144655097
"1243",42005.8168690949
"1244",12305.739132586
"1245",27324.8630122163
"1246",17995.3251921925
"1247",20239.203561604
"1248",22549.0318954819
"1249",16967.8510086876
"1250",11869.0348579248
"1251",25440.5819285913
"1252",31551.1954711752
"1253",23911.3228155483
"1254",17100.9782145017
"1255",11466.3022826045
"1256",32712.4804281965
"1257",36362.0518073662
